id_department,department_name,terrain_area,old_antenna,new_antenna_type
22,Norte de Santander,1655400,8,d
22,Norte de Santander,1718200,12,c
11,Cesar,1422600,17,d
18,La Guajira,1573000,22,c
26,San Andres y Providencia,945000,6,d
26,San Andres y Providencia,611200,29,e
24,Quindio,101400,2,c
31,Vaupes,258800,23,b
3,Arauca,78200,21,a
27,Santander,284400,27,a
15,Guainia,978600,26,a
4,Atlantico,1449600,11,a
27,Santander,1536400,15,b
25,Risaralda,1073600,29,e
4,Atlantico,740800,7,c
25,Risaralda,1010400,6,c
10,Cauca,1207600,19,d
19,Magdalena,1902200,13,a
24,Quindio,540800,27,e
12,Choco,937400,25,c
3,Arauca,1649800,3,e
20,Meta,559800,23,d
25,Risaralda,1827600,30,c
13,Cordoba,1892400,22,c
9,Casanare,1889200,14,a
19,Magdalena,1867400,1,d
10,Cauca,993800,29,a
23,Putumayo,1156800,29,b
25,Risaralda,1652400,22,a
13,Cordoba,1697400,2,a
16,Guaviare,772200,27,a
11,Cesar,1173400,23,d
30,Valle del Cauca,1437600,6,e
19,Magdalena,420600,4,a
10,Cauca,297400,5,e
6,Boyaca,1216400,27,c
19,Magdalena,1695000,4,c
6,Boyaca,1962800,8,a
1,Amazonas,364600,7,e
23,Putumayo,911400,6,e
22,Norte de Santander,120000,10,b
19,Magdalena,796000,2,c
5,Bolivar,1755000,18,e
23,Putumayo,1176400,29,d
15,Guainia,1658600,20,a
12,Choco,1738200,5,d
23,Putumayo,509000,14,e
8,Caqueta,1990200,0,d
13,Cordoba,224600,0,c
11,Cesar,1387000,1,e
27,Santander,188000,19,c
27,Santander,255400,1,a
15,Guainia,1741000,5,a
31,Vaupes,1949400,4,d
11,Cesar,807600,20,b
2,Antioquia,1776000,5,a
31,Vaupes,931000,11,c
22,Norte de Santander,872400,23,e
27,Santander,464000,11,c
29,Tolima,396200,14,c
11,Cesar,1868400,10,c
7,Caldas,1400,14,a
10,Cauca,914400,23,b
20,Meta,1537800,27,b
31,Vaupes,255600,17,d
9,Casanare,1313800,1,c
27,Santander,692000,5,d
9,Casanare,1683600,12,b
16,Guaviare,1585200,21,d
12,Choco,1099400,2,d
20,Meta,790000,29,d
21,Narino,594200,24,d
6,Boyaca,1360600,3,b
2,Antioquia,997800,1,c
24,Quindio,181600,10,e
27,Santander,1824800,11,e
7,Caldas,1251800,0,b
28,Sucre,1026000,21,d
20,Meta,396000,1,b
16,Guaviare,1358400,21,a
20,Meta,462600,18,c
18,La Guajira,1608200,12,b
22,Norte de Santander,1934800,23,a
29,Tolima,1005200,13,d
29,Tolima,764600,27,c
30,Valle del Cauca,1451800,24,a
31,Vaupes,897600,11,c
8,Caqueta,1683800,22,d
29,Tolima,1175400,6,d
23,Putumayo,1312800,28,c
25,Risaralda,403400,1,d
29,Tolima,224400,10,b
5,Bolivar,1744200,14,a
19,Magdalena,1473200,27,e
1,Amazonas,506600,4,a
22,Norte de Santander,89000,28,c
22,Norte de Santander,750400,20,e
3,Arauca,934600,22,c
10,Cauca,1337400,16,b
29,Tolima,1750000,17,b
13,Cordoba,1869200,3,b
30,Valle del Cauca,631800,21,a
12,Choco,1020000,21,b
20,Meta,723600,26,c
28,Sucre,1855800,9,c
25,Risaralda,1863800,18,d
28,Sucre,1333800,1,b
13,Cordoba,784400,22,b
8,Caqueta,909000,2,a
22,Norte de Santander,1442600,13,c
3,Arauca,1563400,26,c
7,Caldas,1826200,11,e
3,Arauca,1738800,2,d
26,San Andres y Providencia,885800,11,b
28,Sucre,62200,2,e
28,Sucre,637600,13,c
24,Quindio,69400,23,d
10,Cauca,1254200,17,d
12,Choco,1151800,5,c
1,Amazonas,1445200,12,c
19,Magdalena,1434600,25,b
25,Risaralda,1322000,2,d
11,Cesar,401400,10,b
15,Guainia,1311400,30,d
8,Caqueta,87200,13,a
12,Choco,744000,30,d
27,Santander,843400,6,d
13,Cordoba,1287800,23,d
6,Boyaca,607600,17,e
15,Guainia,1995800,12,c
17,Huila,1222400,17,d
15,Guainia,120200,22,e
2,Antioquia,299400,25,c
18,La Guajira,861400,22,d
17,Huila,1685800,8,b
7,Caldas,6200,7,b
30,Valle del Cauca,1914800,7,b
20,Meta,88200,4,c
24,Quindio,1702600,2,b
23,Putumayo,1596800,11,e
16,Guaviare,146600,26,b
30,Valle del Cauca,1189200,22,d
2,Antioquia,702600,24,a
18,La Guajira,1465600,23,c
29,Tolima,1462000,24,a
31,Vaupes,1685200,17,a
4,Atlantico,1509400,3,d
15,Guainia,1603000,30,d
31,Vaupes,327400,5,e
16,Guaviare,236000,2,c
22,Norte de Santander,1598000,3,d
8,Caqueta,1814600,28,c
23,Putumayo,403400,26,b
1,Amazonas,1717000,11,a
6,Boyaca,40800,16,c
22,Norte de Santander,688600,28,b
9,Casanare,1710800,4,a
8,Caqueta,190400,29,d
12,Choco,848800,10,a
8,Caqueta,268600,25,d
3,Arauca,1528400,5,e
2,Antioquia,1600600,6,c
11,Cesar,1156800,13,c
23,Putumayo,422400,28,e
31,Vaupes,467800,7,b
27,Santander,156800,22,c
13,Cordoba,652400,20,a
23,Putumayo,1827800,12,e
3,Arauca,1161200,15,c
7,Caldas,1019000,19,e
28,Sucre,396600,0,c
13,Cordoba,1900000,6,e
14,Cundinamarca,386000,4,b
9,Casanare,890800,4,e
20,Meta,7200,16,d
6,Boyaca,672800,1,e
18,La Guajira,449800,20,d
16,Guaviare,1528200,22,c
22,Norte de Santander,904200,18,c
11,Cesar,1853400,25,a
18,La Guajira,1847400,24,e
20,Meta,1206200,9,e
16,Guaviare,1639400,26,d
32,Vichada,15000,17,b
1,Amazonas,1596200,15,b
30,Valle del Cauca,1711000,24,e
15,Guainia,644000,20,b
4,Atlantico,1730200,13,d
11,Cesar,277800,30,a
2,Antioquia,664600,0,b
2,Antioquia,1711000,29,c
2,Antioquia,1023600,8,c
15,Guainia,454600,18,a
10,Cauca,639800,17,e
28,Sucre,1507800,22,b
2,Antioquia,952400,22,d
12,Choco,1944600,16,d
26,San Andres y Providencia,765800,7,c
7,Caldas,991600,17,c
9,Casanare,1566800,21,d
8,Caqueta,925000,22,a
18,La Guajira,911800,15,e
24,Quindio,1990200,23,a
5,Bolivar,995000,17,c
3,Arauca,1660400,25,b
7,Caldas,1285800,29,d
17,Huila,485600,0,d
18,La Guajira,1746400,11,b
27,Santander,1981400,6,d
8,Caqueta,1285800,27,e
32,Vichada,1977600,25,c
13,Cordoba,1495400,10,e
18,La Guajira,1696400,11,c
25,Risaralda,1848600,18,c
16,Guaviare,669800,13,d
12,Choco,427000,7,b
27,Santander,892200,22,c
4,Atlantico,137200,26,c
10,Cauca,131200,5,e
19,Magdalena,573600,21,d
15,Guainia,1972600,29,c
3,Arauca,1435800,18,b
2,Antioquia,1326200,21,a
9,Casanare,298600,8,d
2,Antioquia,1612400,12,e
29,Tolima,1531800,4,e
26,San Andres y Providencia,599200,4,c
10,Cauca,558200,12,a
28,Sucre,1890200,8,b
26,San Andres y Providencia,982400,27,e
17,Huila,438600,9,e
31,Vaupes,1075400,3,c
5,Bolivar,283000,28,d
29,Tolima,1618000,19,c
9,Casanare,1211200,17,b
7,Caldas,1518000,1,b
26,San Andres y Providencia,573200,25,a
5,Bolivar,375400,30,e
1,Amazonas,793800,10,d
5,Bolivar,1955800,27,b
20,Meta,409200,9,c
22,Norte de Santander,1975400,13,b
3,Arauca,1825400,18,e
31,Vaupes,540400,22,a
25,Risaralda,763200,17,c
8,Caqueta,181200,1,a
12,Choco,485400,25,b
14,Cundinamarca,1118600,19,e
10,Cauca,158400,0,e
15,Guainia,93000,0,b
16,Guaviare,283600,14,c
7,Caldas,132800,11,a
2,Antioquia,232200,22,a
25,Risaralda,387200,27,d
6,Boyaca,1310200,29,d
15,Guainia,1289800,27,b
8,Caqueta,409200,2,b
18,La Guajira,1624800,1,c
25,Risaralda,1989000,7,a
25,Risaralda,1001200,7,e
26,San Andres y Providencia,957000,26,a
4,Atlantico,1499800,14,d
16,Guaviare,1995600,3,d
4,Atlantico,1985200,4,d
20,Meta,255800,20,a
19,Magdalena,242400,12,b
8,Caqueta,1187600,1,c
30,Valle del Cauca,1170600,16,b
30,Valle del Cauca,382000,29,d
32,Vichada,1065200,22,b
29,Tolima,118600,16,c
28,Sucre,939000,24,c
1,Amazonas,438000,0,c
32,Vichada,1603200,12,c
13,Cordoba,1583200,20,c
23,Putumayo,168600,23,a
11,Cesar,1918600,25,a
25,Risaralda,286000,29,d
4,Atlantico,472600,6,b
16,Guaviare,440800,8,d
25,Risaralda,1864400,10,e
25,Risaralda,918400,7,b
16,Guaviare,1186800,29,a
18,La Guajira,232600,30,b
28,Sucre,157000,18,c
23,Putumayo,574600,23,a
2,Antioquia,1675600,2,c
3,Arauca,911600,2,b
29,Tolima,847800,23,b
8,Caqueta,254600,14,c
15,Guainia,1902800,21,e
9,Casanare,469600,18,b
10,Cauca,466600,7,e
30,Valle del Cauca,786000,25,d
12,Choco,1527800,15,b
12,Choco,279200,3,b
26,San Andres y Providencia,423000,21,d
30,Valle del Cauca,539200,24,e
23,Putumayo,1707400,27,c
9,Casanare,662000,14,d
14,Cundinamarca,1068400,1,b
17,Huila,1396000,15,c
17,Huila,1707400,4,e
26,San Andres y Providencia,1443200,5,b
10,Cauca,495800,24,b
27,Santander,840200,9,b
14,Cundinamarca,1450200,3,a
2,Antioquia,1285200,19,c
20,Meta,897600,29,a
12,Choco,312000,30,c
23,Putumayo,611800,3,d
27,Santander,141400,25,b
19,Magdalena,930000,13,d
16,Guaviare,1033000,27,c
1,Amazonas,1139200,27,b
11,Cesar,1030400,4,e
14,Cundinamarca,618600,12,c
14,Cundinamarca,1835000,15,c
12,Choco,1711400,7,d
3,Arauca,1885800,19,d
24,Quindio,1096600,24,d
27,Santander,1112000,6,b
25,Risaralda,1591600,10,e
14,Cundinamarca,1090600,8,b
13,Cordoba,1393400,28,a
8,Caqueta,1101000,2,c
20,Meta,1483800,15,d
31,Vaupes,1106400,23,a
9,Casanare,787800,11,d
4,Atlantico,539800,0,e
23,Putumayo,237800,11,e
11,Cesar,873200,10,e
23,Putumayo,535800,0,a
11,Cesar,10000,11,c
19,Magdalena,500600,24,c
30,Valle del Cauca,1256800,0,b
17,Huila,52800,24,d
7,Caldas,1584200,30,d
12,Choco,664400,18,b
8,Caqueta,964400,27,c
16,Guaviare,1010400,0,c
18,La Guajira,294400,27,e
21,Narino,433400,6,b
12,Choco,1477400,18,e
5,Bolivar,1272000,11,e
3,Arauca,1861400,7,e
22,Norte de Santander,36200,18,c
21,Narino,1687800,14,c
6,Boyaca,1664200,13,d
10,Cauca,1889000,21,a
21,Narino,810400,5,a
1,Amazonas,1746600,15,e
18,La Guajira,807000,3,b
16,Guaviare,1844000,26,d
6,Boyaca,921200,20,b
21,Narino,360400,19,c
31,Vaupes,766800,15,e
21,Narino,1133200,25,a
15,Guainia,1433800,12,d
32,Vichada,1986800,24,a
18,La Guajira,1495200,1,c
19,Magdalena,1992000,3,d
2,Antioquia,638600,20,a
15,Guainia,716600,13,d
30,Valle del Cauca,351400,19,e
30,Valle del Cauca,1963800,21,e
31,Vaupes,105000,25,b
32,Vichada,552000,14,b
31,Vaupes,1361000,20,a
31,Vaupes,269800,8,a
20,Meta,1019200,3,e
22,Norte de Santander,675000,0,d
30,Valle del Cauca,706200,11,b
21,Narino,1782200,8,e
25,Risaralda,1035400,23,e
23,Putumayo,979800,11,b
5,Bolivar,1110800,11,e
29,Tolima,720200,30,a
15,Guainia,1564600,26,e
15,Guainia,1336200,9,b
5,Bolivar,1795600,8,e
26,San Andres y Providencia,127000,4,d
29,Tolima,1879600,12,c
2,Antioquia,1371200,7,a
18,La Guajira,1636600,0,b
21,Narino,790800,15,b
32,Vichada,957600,20,c
31,Vaupes,313800,6,d
24,Quindio,167800,14,c
13,Cordoba,1974000,30,e
8,Caqueta,1839200,20,e
4,Atlantico,1424800,16,e
26,San Andres y Providencia,826600,24,d
24,Quindio,1375600,9,b
30,Valle del Cauca,1610200,28,b
30,Valle del Cauca,639200,8,e
12,Choco,582600,29,d
29,Tolima,1121200,25,b
7,Caldas,16400,29,a
20,Meta,330800,12,d
8,Caqueta,1830800,6,c
6,Boyaca,838600,3,e
19,Magdalena,1042600,29,c
10,Cauca,1497000,21,e
15,Guainia,642600,0,c
5,Bolivar,173200,21,b
22,Norte de Santander,793800,15,b
32,Vichada,1264800,16,c
2,Antioquia,1487200,1,c
20,Meta,1260800,16,b
23,Putumayo,958800,3,b
19,Magdalena,322000,15,b
23,Putumayo,1725200,13,b
15,Guainia,746400,17,d
16,Guaviare,1559400,10,c
4,Atlantico,413600,6,e
4,Atlantico,45400,20,a
9,Casanare,1139800,10,d
5,Bolivar,738400,25,e
12,Choco,1479200,27,b
23,Putumayo,1215000,10,a
17,Huila,977800,27,c
25,Risaralda,396000,5,e
20,Meta,1161400,17,a
4,Atlantico,31000,25,a
19,Magdalena,370000,9,d
9,Casanare,525600,8,e
30,Valle del Cauca,1856200,18,a
20,Meta,838600,26,a
16,Guaviare,1512800,10,d
32,Vichada,51600,21,d
1,Amazonas,834800,0,a
14,Cundinamarca,1365000,5,b
17,Huila,1812400,25,a
13,Cordoba,1161600,16,d
29,Tolima,1258600,29,a
1,Amazonas,1906800,26,c
31,Vaupes,1519200,18,b
1,Amazonas,699200,25,e
18,La Guajira,268400,19,d
6,Boyaca,1063400,22,e
30,Valle del Cauca,1830400,10,b
22,Norte de Santander,848000,4,a
19,Magdalena,1846800,9,c
13,Cordoba,1231600,5,c
24,Quindio,1793000,6,a
9,Casanare,1460400,18,b
24,Quindio,1731000,5,c
10,Cauca,716800,6,b
4,Atlantico,1218800,0,e
20,Meta,1695000,27,d
27,Santander,132600,21,d
25,Risaralda,1247800,30,a
20,Meta,1517200,14,e
12,Choco,1149800,17,e
12,Choco,1864000,10,a
19,Magdalena,1796200,4,d
3,Arauca,1653000,3,c
20,Meta,1259000,19,a
9,Casanare,349400,7,c
8,Caqueta,1864600,17,c
32,Vichada,386400,22,c
12,Choco,1155800,18,d
13,Cordoba,377000,9,c
4,Atlantico,554800,8,b
31,Vaupes,1980200,7,a
27,Santander,715600,10,a
13,Cordoba,1785400,23,b
11,Cesar,1980800,26,a
8,Caqueta,1212600,3,b
20,Meta,1933000,5,a
15,Guainia,1040200,27,e
1,Amazonas,1284400,17,a
28,Sucre,708800,23,e
18,La Guajira,1755400,14,c
20,Meta,1012400,7,e
30,Valle del Cauca,574000,8,b
15,Guainia,1238600,3,b
22,Norte de Santander,433000,14,c
5,Bolivar,1566200,23,c
15,Guainia,1550400,25,e
30,Valle del Cauca,1852600,23,c
7,Caldas,321000,22,e
21,Narino,824800,10,e
1,Amazonas,321000,25,a
25,Risaralda,357600,16,e
24,Quindio,578200,22,b
22,Norte de Santander,1062400,26,c
20,Meta,12800,9,b
30,Valle del Cauca,1984000,9,c
6,Boyaca,473400,14,b
20,Meta,1733200,16,d
17,Huila,1407400,16,d
26,San Andres y Providencia,1727000,11,c
18,La Guajira,624000,27,c
3,Arauca,1429400,9,b
1,Amazonas,1284200,18,a
31,Vaupes,155800,21,e
4,Atlantico,1006400,20,e
25,Risaralda,953400,30,b
29,Tolima,286600,5,e
16,Guaviare,839600,9,d
15,Guainia,1246000,7,c
23,Putumayo,1713800,1,a
23,Putumayo,281000,17,c
11,Cesar,272200,19,c
11,Cesar,1022200,5,c
19,Magdalena,438800,20,b
17,Huila,1158000,28,c
20,Meta,1477000,11,b
26,San Andres y Providencia,1777600,5,c
2,Antioquia,1129400,28,c
28,Sucre,470600,24,b
30,Valle del Cauca,1064600,11,d
8,Caqueta,534400,14,d
3,Arauca,20200,16,c
9,Casanare,948600,2,a
7,Caldas,921000,27,b
12,Choco,1495200,18,b
5,Bolivar,556600,18,d
13,Cordoba,1863800,9,e
8,Caqueta,204400,17,c
20,Meta,1932000,25,c
11,Cesar,1596400,20,a
6,Boyaca,761800,27,c
28,Sucre,918600,12,b
8,Caqueta,639200,16,b
22,Norte de Santander,1166000,9,c
28,Sucre,1735000,2,b
6,Boyaca,784400,10,c
26,San Andres y Providencia,270800,16,a
15,Guainia,1704400,25,b
4,Atlantico,382600,5,b
6,Boyaca,491000,24,d
25,Risaralda,1360800,26,d
17,Huila,894400,20,c
12,Choco,1551800,13,a
5,Bolivar,431000,25,d
13,Cordoba,1872800,10,a
18,La Guajira,946800,23,b
8,Caqueta,753400,17,c
29,Tolima,1529400,20,d
3,Arauca,601400,22,e
17,Huila,878400,1,b
12,Choco,1862200,6,e
25,Risaralda,1741400,22,a
6,Boyaca,248400,24,d
1,Amazonas,1052400,27,b
16,Guaviare,361400,4,e
7,Caldas,1278200,12,e
14,Cundinamarca,965200,30,b
15,Guainia,1297600,3,e
2,Antioquia,1200600,20,b
12,Choco,1451400,5,e
4,Atlantico,130200,6,d
15,Guainia,431800,28,c
15,Guainia,778400,8,d
15,Guainia,333600,15,a
16,Guaviare,412400,12,c
5,Bolivar,155600,10,a
8,Caqueta,196400,3,b
19,Magdalena,1097800,3,c
17,Huila,1995600,19,b
23,Putumayo,1403400,12,c
10,Cauca,279600,24,c
27,Santander,1915200,27,a
20,Meta,778800,26,a
5,Bolivar,653400,1,d
17,Huila,10800,17,a
18,La Guajira,1074600,14,a
11,Cesar,403000,12,a
7,Caldas,463400,4,a
29,Tolima,355200,10,c
4,Atlantico,1348000,28,b
10,Cauca,255000,6,c
5,Bolivar,141800,27,c
23,Putumayo,1449600,19,d
8,Caqueta,1355400,5,b
30,Valle del Cauca,1868000,12,d
4,Atlantico,1257600,2,b
8,Caqueta,739800,13,e
22,Norte de Santander,1679400,25,d
24,Quindio,1427000,4,e
25,Risaralda,325000,17,c
18,La Guajira,1906000,15,d
1,Amazonas,660000,1,c
1,Amazonas,432600,2,a
4,Atlantico,1658800,25,a
9,Casanare,1803600,27,a
16,Guaviare,333400,16,e
25,Risaralda,1431600,20,a
14,Cundinamarca,1870400,16,b
6,Boyaca,1654600,7,e
32,Vichada,1455800,22,c
21,Narino,166200,10,a
12,Choco,679600,0,d
32,Vichada,625400,20,a
8,Caqueta,1528800,19,e
13,Cordoba,574600,24,d
12,Choco,1789400,10,e
26,San Andres y Providencia,569600,3,a
12,Choco,489800,19,e
4,Atlantico,1008800,4,c
22,Norte de Santander,467600,13,a
19,Magdalena,1892200,30,c
15,Guainia,1460200,26,b
9,Casanare,1930200,20,b
10,Cauca,1182000,0,a
1,Amazonas,1704200,2,b
6,Boyaca,1541200,20,e
7,Caldas,1910200,22,e
5,Bolivar,728000,22,e
28,Sucre,1302400,21,a
11,Cesar,53800,13,a
18,La Guajira,1340800,10,c
24,Quindio,1502200,5,d
8,Caqueta,714600,27,d
21,Narino,757800,21,e
15,Guainia,1212200,24,d
2,Antioquia,1267200,5,d
25,Risaralda,795400,12,c
25,Risaralda,1311200,22,e
29,Tolima,1445600,10,a
29,Tolima,1628400,20,b
21,Narino,874400,20,d
4,Atlantico,1571200,25,b
6,Boyaca,364400,15,a
14,Cundinamarca,367000,21,a
21,Narino,944000,3,e
4,Atlantico,1612400,12,a
3,Arauca,1754000,0,e
24,Quindio,713400,6,c
27,Santander,744800,9,d
27,Santander,1207200,25,e
31,Vaupes,164800,18,b
5,Bolivar,1731600,9,d
15,Guainia,1659200,18,a
1,Amazonas,915800,2,b
2,Antioquia,1336200,18,a
15,Guainia,1640400,7,a
26,San Andres y Providencia,773000,19,d
1,Amazonas,1961600,18,a
13,Cordoba,53800,9,c
21,Narino,1544600,19,d
25,Risaralda,469800,27,e
13,Cordoba,1089800,17,a
25,Risaralda,321600,10,c
17,Huila,1567800,20,c
9,Casanare,1877200,21,b
2,Antioquia,1237600,21,b
26,San Andres y Providencia,877600,10,b
2,Antioquia,797800,14,a
31,Vaupes,406000,22,a
13,Cordoba,1544000,4,c
23,Putumayo,714000,0,a
6,Boyaca,1859200,10,e
2,Antioquia,1485400,2,c
23,Putumayo,1576200,25,b
11,Cesar,1111800,4,d
25,Risaralda,166800,24,e
14,Cundinamarca,1868600,25,a
11,Cesar,387400,15,e
21,Narino,138800,21,c
32,Vichada,781600,23,a
23,Putumayo,33200,16,c
20,Meta,1313600,12,b
9,Casanare,1120000,2,e
4,Atlantico,639000,12,c
13,Cordoba,1997200,24,e
5,Bolivar,185400,8,b
14,Cundinamarca,341400,6,a
26,San Andres y Providencia,378200,5,b
14,Cundinamarca,240000,16,e
31,Vaupes,664000,24,a
19,Magdalena,246000,22,d
27,Santander,485400,1,c
26,San Andres y Providencia,1989800,12,d
10,Cauca,1343600,22,a
16,Guaviare,1256000,10,c
7,Caldas,1590000,8,b
13,Cordoba,235000,9,e
26,San Andres y Providencia,1785800,2,a
28,Sucre,1621800,30,e
26,San Andres y Providencia,58000,14,c
4,Atlantico,1449600,13,d
16,Guaviare,1300800,8,b
9,Casanare,1947000,4,b
18,La Guajira,536400,17,e
32,Vichada,1395200,6,e
32,Vichada,981800,4,e
7,Caldas,608800,30,e
25,Risaralda,1055000,27,e
18,La Guajira,250000,10,c
2,Antioquia,790200,11,d
14,Cundinamarca,585000,26,a
15,Guainia,62600,7,c
26,San Andres y Providencia,847800,17,b
16,Guaviare,486400,22,a
2,Antioquia,408600,9,e
14,Cundinamarca,86000,2,e
11,Cesar,1552000,20,b
22,Norte de Santander,1853400,16,b
3,Arauca,551400,27,a
28,Sucre,1398600,1,d
10,Cauca,1840000,25,e
3,Arauca,1968800,9,c
12,Choco,755000,28,c
15,Guainia,397400,23,b
18,La Guajira,1294600,11,a
27,Santander,698800,6,e
9,Casanare,401400,25,a
22,Norte de Santander,679400,19,e
18,La Guajira,1013600,20,b
30,Valle del Cauca,1491000,28,a
6,Boyaca,1955600,4,c
32,Vichada,1762400,6,e
31,Vaupes,1586600,13,a
20,Meta,1906400,2,d
13,Cordoba,358400,2,c
4,Atlantico,69600,4,e
9,Casanare,725600,9,c
3,Arauca,1485800,13,b
1,Amazonas,1275600,9,a
27,Santander,1378400,2,c
11,Cesar,1131800,7,a
9,Casanare,710800,22,a
16,Guaviare,1178600,28,c
31,Vaupes,412800,17,c
13,Cordoba,61200,28,d
20,Meta,1394600,11,b
7,Caldas,1577400,6,b
12,Choco,1627400,3,d
30,Valle del Cauca,500600,7,e
15,Guainia,280800,19,c
30,Valle del Cauca,1459200,17,a
23,Putumayo,1793800,29,d
6,Boyaca,115400,4,a
19,Magdalena,281800,11,c
28,Sucre,78200,28,a
18,La Guajira,1689400,1,d
25,Risaralda,1047800,18,b
16,Guaviare,1502800,6,c
25,Risaralda,746800,20,a
18,La Guajira,82800,30,e
20,Meta,837400,28,c
14,Cundinamarca,1312200,23,d
17,Huila,1255400,20,e
10,Cauca,391400,9,c
10,Cauca,1464200,22,a
23,Putumayo,1220200,25,c
31,Vaupes,1347800,4,a
8,Caqueta,1032600,12,e
17,Huila,1401400,13,a
31,Vaupes,641800,22,b
20,Meta,901600,30,c
19,Magdalena,58000,18,a
21,Narino,1182400,17,a
2,Antioquia,350200,23,d
24,Quindio,1073000,1,c
9,Casanare,132800,0,b
11,Cesar,885200,19,a
24,Quindio,363800,12,a
29,Tolima,138200,23,b
23,Putumayo,527600,15,d
9,Casanare,894800,5,a
11,Cesar,908200,0,d
12,Choco,1449600,28,e
27,Santander,1975400,15,b
29,Tolima,59000,29,d
7,Caldas,287400,26,c
17,Huila,1038800,20,c
10,Cauca,1470600,23,e
19,Magdalena,935200,4,a
20,Meta,560400,22,b
21,Narino,1388200,23,d
7,Caldas,430400,14,a
32,Vichada,468400,10,c
3,Arauca,145200,16,b
11,Cesar,1782200,9,e
4,Atlantico,1207000,21,b
12,Choco,1914000,20,c
19,Magdalena,1534600,21,d
25,Risaralda,1829200,28,c
28,Sucre,744200,14,e
10,Cauca,920400,15,b
30,Valle del Cauca,636800,19,e
7,Caldas,415800,21,d
29,Tolima,444600,7,d
5,Bolivar,592400,22,e
18,La Guajira,1190000,10,d
15,Guainia,1188800,7,e
22,Norte de Santander,160600,21,a
32,Vichada,1892000,28,c
24,Quindio,1880800,28,c
17,Huila,636200,30,a
25,Risaralda,1297400,30,c
27,Santander,1309400,9,b
17,Huila,1817600,21,b
14,Cundinamarca,302200,1,e
8,Caqueta,1758600,25,b
7,Caldas,1727600,24,d
26,San Andres y Providencia,826400,6,a
27,Santander,1679000,29,a
32,Vichada,957200,1,b
3,Arauca,1079400,19,b
27,Santander,147600,17,d
24,Quindio,552800,28,e
24,Quindio,790800,29,b
22,Norte de Santander,619200,6,e
22,Norte de Santander,766600,18,d
13,Cordoba,781600,24,b
11,Cesar,420400,25,a
1,Amazonas,1481200,6,b
14,Cundinamarca,1658800,16,a
9,Casanare,380200,11,b
30,Valle del Cauca,1526400,15,e
27,Santander,1876800,24,d
1,Amazonas,847600,5,e
25,Risaralda,1946200,29,e
31,Vaupes,582200,24,b
1,Amazonas,1514200,6,b
15,Guainia,193400,14,e
25,Risaralda,1228800,22,a
18,La Guajira,248000,0,e
17,Huila,239000,21,e
7,Caldas,1089600,10,a
32,Vichada,1831800,14,a
20,Meta,614600,9,e
14,Cundinamarca,1835200,15,e
15,Guainia,1433600,12,d
2,Antioquia,711200,26,c
30,Valle del Cauca,237000,10,d
7,Caldas,196200,1,b
27,Santander,1243400,4,e
2,Antioquia,89800,30,b
22,Norte de Santander,682000,29,e
32,Vichada,264000,15,a
3,Arauca,1446800,11,e
9,Casanare,1046200,11,e
5,Bolivar,1707000,7,b
4,Atlantico,1870600,26,b
30,Valle del Cauca,309200,11,b
19,Magdalena,1006000,24,a
4,Atlantico,939000,6,c
9,Casanare,667200,22,d
17,Huila,1340200,0,d
16,Guaviare,881800,14,d
21,Narino,1164200,2,c
18,La Guajira,289400,19,b
2,Antioquia,749600,24,d
10,Cauca,1044600,16,a
27,Santander,861800,30,e
31,Vaupes,897200,1,e
18,La Guajira,273600,23,c
1,Amazonas,959800,30,b
4,Atlantico,1455600,24,d
30,Valle del Cauca,647000,9,a
23,Putumayo,903000,24,b
9,Casanare,758400,20,c
3,Arauca,1874200,26,c
14,Cundinamarca,549200,13,d
12,Choco,295600,17,b
17,Huila,1886400,1,d
4,Atlantico,1990400,29,a
24,Quindio,1118800,23,c
7,Caldas,1503000,25,d
15,Guainia,1725800,12,d
24,Quindio,246400,14,c
14,Cundinamarca,1212200,3,d
17,Huila,1724200,10,d
17,Huila,1965000,29,b
6,Boyaca,1125400,29,e
9,Casanare,475400,16,b
14,Cundinamarca,1732600,18,b
11,Cesar,691800,1,a
20,Meta,1873600,13,e
27,Santander,445400,9,b
29,Tolima,1796200,10,e
15,Guainia,1789400,17,e
23,Putumayo,932600,3,c
5,Bolivar,68000,18,c
18,La Guajira,1162400,23,c
25,Risaralda,1665400,13,c
4,Atlantico,625200,17,a
4,Atlantico,916000,14,e
19,Magdalena,1879800,2,e
22,Norte de Santander,1271000,20,d
18,La Guajira,1674000,14,e
7,Caldas,422000,10,c
6,Boyaca,1175000,23,a
15,Guainia,506600,17,a
31,Vaupes,471200,13,d
23,Putumayo,734000,19,e
2,Antioquia,316600,3,c
31,Vaupes,1597600,2,a
20,Meta,875200,16,e
18,La Guajira,1274600,18,d
13,Cordoba,587200,19,e
4,Atlantico,975800,9,c
19,Magdalena,1040600,1,b
27,Santander,1582400,27,e
12,Choco,1744600,16,b
6,Boyaca,835600,0,c
9,Casanare,1904000,29,c
18,La Guajira,1732000,26,b
20,Meta,1871600,19,d
29,Tolima,1751200,0,e
20,Meta,1708400,0,b
4,Atlantico,772000,19,e
11,Cesar,1000200,11,d
14,Cundinamarca,1187600,6,b
23,Putumayo,1527800,9,d
21,Narino,1190200,23,d
8,Caqueta,439200,3,b
19,Magdalena,1191000,11,e
19,Magdalena,1071000,3,e
30,Valle del Cauca,1965800,3,e
